ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000215186	1.6690621939561896	-1.1946102134541245	1.6979864664462692	-0.7035451913549905	0.4817160540825444	0.6238421055134951
ENSG00000160325	379.5058717153489	-0.07618221550758122	0.10832514379370527	-0.7032736153359083	0.48188525017425143	0.6240141224520609
ENSG00000162004	2.357795429937318	-1.1058626245889913	1.5730405482843584	-0.7030096114147241	0.4820497597101746	0.62413294424292
ENSG00000101843	936.4701973796011	-0.06604823413969299	0.09394843002766026	-0.7030264808070459	0.4820392469230729	0.62413294424292
ENSG00000141458	453.03723392693087	0.11420056106344108	0.1624743282568468	0.7028837250085912	0.4821282144267587	0.6241874219523372
ENSG00000171603	3272.223995274608	-0.11679095156313267	0.16623719189208905	-0.7025560900893114	0.482332435060707	0.624404702034979
ENSG00000185920	176.6704115911504	0.12426005905189039	0.1771347659267757	0.7015001171664812	0.48299096153040066	0.6252100277584771
ENSG00000114248	0.8116072240224539	2.392030816468833	3.410948905072742	0.7012801666162222	0.48312818864585855	0.625340484368259
ENSG00000061337	1.5508614738208677	-1.222078175374367	1.7429767779765217	-0.7011442669896711	0.48321298698301923	0.6254030648453379
ENSG00000112996	725.6923493275046	0.07170867749136262	0.10232803578647956	0.700772539414241	0.4834449779800003	0.6256561270312901
ENSG00000138028	0.8773535284020213	-1.463390215445678	2.089206879612158	-0.7004525160846411	0.483644749354724	0.6258674567786677
ENSG00000239855	1.6372973855011572	-1.1326095485774983	1.6181915074984605	-0.6999230581356736	0.48397535653966617	0.6262480518482347
ENSG00000096746	1552.846687384884	0.11530571955914695	0.16494645880779074	0.6990493787654497	0.4845211723642718	0.6269070413563211
ENSG00000164530	3.3471920520930496	0.6226039251326715	0.8907301320341937	0.6989815464205837	0.48456356338153916	0.6269146147263195
ENSG00000167721	336.1043507008195	0.18919798579118657	0.27070543559576615	0.698907228718187	0.4846100096532654	0.6269274331320762
ENSG00000171169	224.8557044413863	0.12243088105476933	0.17523689420720148	0.6986592726872122	0.4847649919764282	0.6270806493012331
ENSG00000258466	0.4316740946565162	1.483868461377865	2.124582336107257	0.6984283151373022	0.48490937372986315	0.6272201307543906
ENSG00000087448	81.11849584214164	0.13953686238493265	0.20008240263875623	0.6973969751695903	0.48555439401733885	0.6280071078357832
ENSG00000052850	0.5399141130643855	1.8143127233141765	2.60426430617852	0.6966699651067625	0.4860093593052804	0.6285481711735886
ENSG00000163817	0.7800171642181349	-1.4373290562141272	2.0659420550555665	-0.6957257357227612	0.4866006052215898	0.6292653892366624
ENSG00000169635	112.52492486760268	-0.1369584339600859	0.19696179365275945	-0.6953553347586865	0.48683264444687613	0.6295180129187957
ENSG00000170382	26.76701415706443	-0.304641580894196	0.43844169622194035	-0.6948280319123336	0.4871630786186432	0.6298978223766902
ENSG00000205138	377.6577034032183	0.11002139295010727	0.1584825335606777	0.6942177821001563	0.4875456426366645	0.6303449729756528
ENSG00000182795	0.8606663588849267	1.4434209796411224	2.082776125686575	0.6930274271150036	0.4882923395067581	0.6312628060018803
ENSG00000170703	0.6110077676920291	-1.5299358030230534	2.208831333656855	-0.6926449202846789	0.48853241277775217	0.6315255886717903
ENSG00000104899	1.3945515690551786	1.1250322701722986	1.6247324359492283	0.6924415647029373	0.48866007101301584	0.6316430238391838
ENSG00000129221	0.7753062479966595	-1.430169993945008	2.0659783372226763	-0.692248301048309	0.48878141061426994	0.631657109536766
ENSG00000105726	1075.8648298141584	0.09120633506305127	0.1317497160828444	0.6922696896416886	0.4887679810958776	0.631657109536766
ENSG00000132639	15.47302269069575	0.401010819834119	0.5792096525265916	0.6923413967375285	0.488722958933173	0.631657109536766
ENSG00000173890	163.66054727709334	-0.39782725843569305	0.5748518447985175	-0.6920518078447315	0.48890479451525176	0.6317689760726531
ENSG00000116032	1.7392877383911727	0.8451520812542307	1.2219608493484722	0.6916359732022926	0.4891659647267958	0.6320588615695732
ENSG00000062716	1413.9096529197982	0.08634571259573519	0.12489422442240573	0.6913507249438907	0.489345161949638	0.6322427928261964
ENSG00000204923	116.35235664261592	0.10094356247606447	0.14604259940013928	0.6911925896326397	0.48944452014561357	0.6323235506858247
ENSG00000136986	2826.010570276293	0.05575096236714396	0.08067863597977988	0.6910250984054387	0.4895497686123445	0.6324119055752603
ENSG00000279069	2.049329101517739	1.0181208792293666	1.4740371262584882	0.6907023310963935	0.4897526241253605	0.6326263287467391
ENSG00000197451	1378.3318876869364	0.1133186363199978	0.16412410058773413	0.6904448275067453	0.48991449458315167	0.6327877821482774
ENSG00000173040	1.9755464973342711	-1.118706824739578	1.6215018912904822	-0.6899201479495336	0.4902444047570804	0.6331662398812183
ENSG00000197208	6.125784926665318	-0.5108909724599192	0.7408919742561716	-0.6895620282198832	0.4904696533458085	0.6334094770515868
ENSG00000242120	0.5273878639087796	-1.5223026778590074	2.2088592262835713	-0.6891804872600675	0.4907096945250538	0.6336717798344903
ENSG00000214274	0.5421501117100169	1.8188666015213952	2.64013127801553	0.6889303636781868	0.49086709054974115	0.633827328390462
ENSG00000178338	80.6812355530635	-0.14014554253212524	0.20370638717504808	-0.6879781457794742	0.4914665437404447	0.6345536125742004
ENSG00000285827	0.5321005986262364	1.7771703264092515	2.585543536245298	0.6873488307182178	0.49186293435509665	0.6350176243540067
ENSG00000167986	5527.706182907566	0.10998161145872105	0.16045810769756833	0.6854225880939252	0.493077294335797	0.6365375228510726
ENSG00000110321	10186.540325065771	-0.12634716921052905	0.184366680906322	-0.6853037034100914	0.4931522953252486	0.6365864492319151
ENSG00000116266	821.4203994920465	0.05743227462400688	0.0838326845075043	0.6850821366559701	0.4932920918393412	0.6367190033686463
ENSG00000137413	509.75589465728837	-0.17636110611018319	0.25747572073799196	-0.684962083433291	0.49336784772714803	0.6367688830526859
ENSG00000178222	1.6429044850180858	0.8423295396684048	1.2300538919019153	0.6847907601560375	0.49347596679199235	0.6368605218666419
ENSG00000204070	0.4200129425665483	1.450924250342608	2.1208400405966743	0.6841271489453806	0.4938948797074176	0.6373532149533597
ENSG00000086991	0.5285060212268838	1.767446986095735	2.5853287967436542	0.6836449539114403	0.4941993907172154	0.6376982135764444
ENSG00000121446	1.6968934076009514	0.8038772480776123	1.1767098521809265	0.6831567243086286	0.49450781490896567	0.6380077417452092
ENSG00000178623	22.29746225887023	-0.3356623298271133	0.4913467793060025	-0.6831475120305377	0.49451363547438726	0.6380077417452092
ENSG00000215277	22.186964527480203	0.27338973672437683	0.400243486925335	0.6830585522441678	0.49456984454822206	0.638032285169804
ENSG00000204301	10.093664851716325	0.3997165752626053	0.5852731180839789	0.6829573457451216	0.4946337958377562	0.6380668121933856
ENSG00000284773	40.052906646563585	-0.19142606739732748	0.2804276873298969	-0.6826218524283325	0.4948458220400168	0.6382923330749217
ENSG00000206562	234.2090831925527	0.08333518743459689	0.12217463056570192	0.6820989517114331	0.49517638343114156	0.6386707048719482
ENSG00000111364	219.75625211959408	-0.13323811738947566	0.1953752532158197	-0.6819600496808839	0.49526421275200083	0.6387359713168093
ENSG00000259529	0.5340835370194016	1.7997399084929062	2.640996890576686	0.6814623352698899	0.4955789915008665	0.6390938997498585
ENSG00000123739	38.66252398154397	-0.20425231157735246	0.30008869059492405	-0.6806398174233873	0.4960994257347298	0.6397169657865995
ENSG00000138398	1035.424081768009	0.16270686973210316	0.23917315489448393	0.680289014057136	0.49632147928948983	0.6399552071578166
ENSG00000130684	392.4168158400838	0.14688332008464627	0.21599868559261268	0.68001950883014906	0.4964921082745513	0.6401271110440901
ENSG00000115138	152.81141868432277	0.21385310276250977	0.3145841527120239	0.6797961719269273	0.4966335308954447	0.6402613361713156
ENSG00000270276	311.33748358296265	-0.13205547234766885	0.19435187917968144	-0.6794658889075182	0.4968427138809468	0.6404828914176773
ENSG00000135049	644.9001061414283	-0.1972021809657058	0.2903231540227262	-0.6792506151619896	0.4969790816311891	0.6406105538748361
ENSG00000275700	1408.7585445927928	-0.12781606133004014	0.18819507585504897	-0.6791679365111882	0.49703146072000987	0.6406299431365632
ENSG00000163958	2.6127491646325844	0.6234452143827581	0.9189400636241868	0.6784394750664877	0.4974930872095705	0.6411286157685001
ENSG00000183439	107.01999195917784	-0.13402236297916229	0.19753931538140623	-0.6784591853039165	0.4974805938150318	0.6411286157685001
ENSG00000142484	0.5399452237339828	1.7963735863256256	2.649321006409667	0.6780505578521996	0.497739637748119	0.6413018475994764
ENSG00000181904	395.24239791838573	0.1257550845753943	0.18545518729297636	0.6780887955251977	0.49771539443969876	0.6413018475994764
ENSG00000112214	0.5399452237339828	1.7963735863256256	2.649321006409667	0.6780505578521996	0.497739637748119	0.6413018475994764
ENSG00000179057	17.82781696614593	0.7213240530157193	1.0640647124479277	0.6778949105043448	0.49783832719210747	0.6413808393123728
ENSG00000114757	3.333583869726775	-0.6398162418458669	0.9442880670346785	-0.6775646798704806	0.498047747046193	0.641602465937276
ENSG00000129151	0.9247778856868821	-1.4595668020384804	2.1587669660942788	-0.6761113288106232	0.498969964459874	0.642742241006195
ENSG00000279601	0.5204394465362685	1.7476326289811253	2.585728228632089	0.6758763777373712	0.49911913677197467	0.6428861308260297
ENSG00000155066	1.021883022678162	-1.3854585847028735	2.0511938562117518	-0.6754401006551415	0.4993961954079888	0.6431947095638997
ENSG00000146904	1.6632902202017517	-0.8456464427307648	1.2523288400968773	-0.6752590978143947	0.4995111655927606	0.6432944966779693
ENSG00000172771	6.615582655754185	0.5975612903642525	0.8850777528533468	0.6751511812807542	0.49957971918093425	0.6433344957750278
ENSG00000215041	103.91086301210117	-0.12199108246058842	0.18071293068897454	-0.6750545298307821	0.49964112090550267	0.6433652797370817
ENSG00000155304	958.4640303873539	0.19714406958658687	0.29211562997434465	0.674883673988623	0.4997496737580982	0.6434567688985029
ENSG00000027001	191.46003843963678	0.26340903590046894	0.3903662165844052	0.674774160031634	0.4998192597732683	0.6434980760253424
ENSG00000100150	3.9573028663922556	0.5583317919158906	0.8276712667993067	0.6745815812538948	0.4999416382899012	0.6436073401694271
ENSG00000149923	2090.3445220814165	0.07156950094111465	0.10619598132541834	0.6739379404744412	0.5003507696588646	0.6440857157931427
ENSG00000283199	3.364358979417494	-0.6632627461592344	0.9846070116846124	-0.6736319549709743	0.5005453321288384	0.6442878326081478
ENSG00000196350	0.7833728226872748	-1.3957936902091057	2.072898541722164	-0.6733535974459611	0.5007223620446911	0.6444190134985607
ENSG00000282301	0.7833728226872748	-1.3957936902091057	2.072898541722164	-0.6733535974459611	0.5007223620446911	0.6444190134985607
ENSG00000138777	905.4333418212151	0.0893800614109617	0.13277368120503258	0.6731760436237261	0.5008353001213303	0.6445160188616054
ENSG00000287694	2.489751025152244	-0.6601207666579357	0.9813567968007101	-0.6726613284892654	0.5011627753691199	0.6448890730301005
ENSG00000288558	2.464889681744881	-0.7275465141073306	1.0818426570301902	-0.6725067729391886	0.50126112979777	0.6449672639722638
ENSG00000214021	7.164847719446606	-0.5460295669062226	0.8125059966065123	-0.6720314301515964	0.5015636874882454	0.6453081696103266
ENSG00000028310	449.679084109386	0.07474390501832269	0.11124109956844483	0.6719090813403367	0.5016415786670199	0.6453599915099892
ENSG00000205571	488.08466483054445	-0.12098188606918338	0.18018684252281028	-0.6714246410853667	0.5019500517433602	0.6457084261367951
ENSG00000107731	0.9691450062919597	-1.1656582401249647	1.7363603397590286	-0.6713227741004119	0.5020149295246878	0.645743471083634
ENSG00000154678	3.579360331527078	-0.7283611014866385	1.085733506734751	-0.6708470328756095	0.502317981773618	0.6460848524191707
ENSG00000172828	0.8318549165037126	-2.3284538535833685	3.472560355606354	-0.6705294120587835	0.5025203634841916	0.6462482683751881
ENSG00000206034	0.8318549165037126	-2.3284538535833685	3.472560355606354	-0.6705294120587835	0.5025203634841916	0.6462482683751881
ENSG00000152556	788.0031334642159	0.08517585354005165	0.1270870020380718	0.6702168764240366	0.5027195470942059	0.6464559686009431
ENSG00000258790	1.2703598728886396	1.1090724496207325	1.657413917268558	0.6691584027775631	0.5033944379937527	0.6472321416956602
ENSG00000276903	0.8615496378722636	-1.7486471172527096	2.613228949484039	-0.6691519002182974	0.5033985855535952	0.6472321416956602
ENSG00000152763	9.169728008914543	-0.37554521251848033	0.5614290614475835	-0.6689094639137098	0.5035532327907173	0.6473824642756726
ENSG00000134193	0.546893641106494	-1.476136739658016	2.2076222467568862	-0.6686545860944004	0.503715843366668	0.6475211755223439
ENSG00000166595	1023.5632393742901	0.04481109596324316	0.067025998130563	0.6685629041428609	0.503774342700068	0.6475211755223439
ENSG00000185361	12.717924147179785	0.28653364301095485	0.42855269896617326	0.6686077201291215	0.5037457465985078	0.6475211755223439
ENSG00000105607	396.0165170948525	-0.07957385585703981	0.11906184440233002	-0.6683405271981707	0.5039162492425182	0.6476550565170882
ENSG00000196787	13.882097679897393	-0.2888964952047249	0.4325158107517219	-0.6679443572308177	0.5041691114767901	0.6479315118507052
ENSG00000129538	116.53600912287918	-0.8718643647925493	1.3067592254973734	-0.6671958749406982	0.5046470256906892	0.6484970485207371
ENSG00000181638	2.303321481004877	0.7493214969985299	1.1231901791416805	0.6671367956325495	0.5046847586488753	0.6484970485207371
ENSG00000107020	250.1924131751202	-0.2221560905851515	0.3334531257078802	-0.6662288443496857	0.5052648388437255	0.6491938074644783
ENSG00000171488	0.5391095544465283	-2.3444649774325486	3.5236087928143864	-0.6653590438909001	0.5058208740814345	0.6493247461835443
ENSG00000081760	432.4079433797552	0.07402512807576934	0.11123988075917657	0.6654549390971255	0.5057595555926846	0.6493247461835443
ENSG00000119547	0.5332789784015444	-2.3444649774325486	3.5236087928143864	-0.6653590438909001	0.5058208740814345	0.6493247461835443
ENSG00000196415	0.5447181809086433	-2.344464977432549	3.5236087928143864	-0.6653590438909002	0.5058208740814345	0.6493247461835443
ENSG00000185792	0.5447181809086433	-2.344464977432549	3.5236087928143864	-0.6653590438909002	0.5058208740814345	0.6493247461835443
ENSG00000257207	0.5447181809086433	-2.344464977432549	3.5236087928143864	-0.6653590438909002	0.5058208740814345	0.6493247461835443
ENSG00000125823	0.5391095544465283	-2.3444649774325486	3.5236087928143864	-0.6653590438909001	0.5058208740814345	0.6493247461835443
ENSG00000197496	0.5527847555992588	-2.344464977432549	3.5236087928143864	-0.6653590438909002	0.5058208740814345	0.6493247461835443
ENSG00000172995	0.5447181809086433	-2.344464977432549	3.5236087928143864	-0.6653590438909002	0.5058208740814345	0.6493247461835443
ENSG00000186367	0.5447181809086433	-2.344464977432549	3.5236087928143864	-0.6653590438909002	0.5058208740814345	0.6493247461835443
ENSG00000112077	0.5391095544465283	-2.3444649774325486	3.5236087928143864	-0.6653590438909001	0.5058208740814345	0.6493247461835443
ENSG00000147145	0.5332789784015444	-2.3444649774325486	3.5236087928143864	-0.6653590438909001	0.5058208740814345	0.6493247461835443
ENSG00000162782	0.5560783731152136	1.8360757672485133	2.7614222566971187	0.66490221218272	0.5061130407248079	0.6494568508530592
ENSG00000188316	0.5560783731152136	1.8360757672485133	2.7614222566971187	0.66490221218272	0.5061130407248079	0.6494568508530592
ENSG00000166866	1.335590338296298	1.0529882865239415	1.5835422220606883	0.6649575059348095	0.5060776728927325	0.6494568508530592
ENSG00000181031	4.144166317630902	0.5077070157842092	0.7633566018470002	0.6650980872580036	0.5059877579811862	0.6494568508530592
ENSG00000279352	3.302559412804666	0.6672868344789952	1.003325418742519	0.6650751810068907	0.5060024080990329	0.6494568508530592
ENSG00000196466	198.4178787925868	-0.0965120867888692	0.14531545279872085	-0.6641557035406956	0.5065906612133457	0.6500211311021976
ENSG00000174343	1.195078883248346	0.9509986044145962	1.4320187518146725	0.6640964744417477	0.5066285664727737	0.6500211578209715
ENSG00000028137	4924.758595506147	0.0616698403717844	0.092958973175989	0.6634092252184377	0.5070684991506678	0.6500815380928657
ENSG00000197651	0.5085226344102546	-2.3369811742722137	3.5241348265195147	-0.6631361424330775	0.5072433648612692	0.6500815380928657
ENSG00000211827	0.5199618369173535	-2.3369811742722137	3.5241348265195147	-0.6631361424330775	0.5072433648612692	0.6500815380928657
ENSG00000179455	0.528028411607969	-2.3369811742722137	3.5241348265195147	-0.6631361424330775	0.5072433648612692	0.6500815380928657
ENSG00000156222	0.5085226344102546	-2.3369811742722137	3.5241348265195147	-0.6631361424330775	0.5072433648612692	0.6500815380928657
ENSG00000052344	0.5143532104552385	-2.336981174272214	3.5241348265195147	-0.6631361424330776	0.5072433648612692	0.6500815380928657
ENSG00000134765	0.5085226344102546	-2.3369811742722137	3.5241348265195147	-0.6631361424330775	0.5072433648612692	0.6500815380928657
ENSG00000074657	247.27676313243245	-0.09016979362978596	0.13582245089078634	-0.6638798890640746	0.5067671888211374	0.6500815380928657
ENSG00000150551	0.5085226344102546	-2.3369811742722137	3.5241348265195147	-0.6631361424330775	0.5072433648612692	0.6500815380928657
ENSG00000125845	0.528028411607969	-2.3369811742722137	3.5241348265195147	-0.6631361424330775	0.5072433648612692	0.6500815380928657
ENSG00000177398	12.797988207329404	-0.3318898622251411	0.5004859416619806	-0.6631352343744626	0.5072439463799561	0.6500815380928657
ENSG00000211645	0.5199618369173535	-2.3369811742722137	3.5241348265195147	-0.6631361424330775	0.5072433648612692	0.6500815380928657
ENSG00000146276	0.5143532104552385	-2.336981174272214	3.5241348265195147	-0.6631361424330776	0.5072433648612692	0.6500815380928657
ENSG00000135547	0.5309639694553843	1.7737128253321002	2.6728378772494343	0.6636065884988855	0.506942139353727	0.6500815380928657
ENSG00000285130	1.7231856996795392	0.8032602975104959	1.2106703990752334	0.6634838830816906	0.5070206982808914	0.6500815380928657
ENSG00000279311	4.001061409746084	-0.5287713055442774	0.7976494351875464	-0.6629119036735113	0.5073869774895936	0.6501770550592062
ENSG00000164944	1944.1559194341755	0.13198174484595	0.19909735947977825	0.6629005286197932	0.5073942631567065	0.6501770550592062
ENSG00000156411	1165.1100438271244	0.08025214782734229	0.12111246844979227	0.6626249869608692	0.507570763044078	0.6503060896289046
ENSG00000168263	0.8487839784298956	-1.3870159143636454	2.093133656590456	-0.662650428459968	0.5075544649863148	0.6503060896289046
ENSG00000121774	4562.130245921118	0.06979702635497853	0.10535480535217248	0.6624949485850792	0.5076540711118752	0.6503642613408165
ENSG00000237330	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000162571	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000008128	499.5944234640109	0.1915135404501821	0.2922958702821471	0.6552044004772222	0.5123361615109732	0.6504863499428251
ENSG00000131697	35.42137666052086	0.1881476636997509	0.29085711932956726	0.6468731593486033	0.5177140384469971	0.6504863499428251
ENSG00000197241	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000157330	0.23470304029937628	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000204478	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000142619	0.2176139520822559	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000222046	0.2176139520822559	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000117013	7.6601134547792995	-0.47215238638339374	0.7377858659715051	-0.6399585681431709	0.5221995356092117	0.6504863499428251
ENSG00000186973	0.2176139520822559	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000169174	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000021852	0.23470304029937628	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000137975	0.23470304029937628	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000134200	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000118729	0.23470304029937628	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000177551	0.23470304029937628	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000265107	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000121634	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000270882	309.40406115014963	-0.12523908411981072	0.18996887907111912	-0.6592610575594577	0.5097281447168722	0.6504863499428251
ENSG00000143631	9.064105774678081	-0.6930037503665655	1.0654678486794678	-0.6504220199844309	0.5154196574250809	0.6504863499428251
ENSG00000143520	0.2176139520822559	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000160712	777.9079967416341	0.2973828002831745	0.45503834401626136	0.6535334971079869	0.5134124016776892	0.6504863499428251
ENSG00000132688	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000173285	0.23470304029937628	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000198965	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000196171	0.2176139520822559	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000117601	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000080910	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000134389	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000143858	6.104863024911257	-0.5458531193713675	0.8326349624403179	-0.6555731430872908	0.5120988104559507	0.6504863499428251
ENSG00000174567	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000136628	4346.656925523155	0.09976410366271775	0.1549491841870863	0.6438504609502309	0.5196724083284472	0.6504863499428251
ENSG00000187554	1.262787587233234	0.9198241748816371	1.4332296899813624	0.6417842034053861	0.5210133076218023	0.6504863499428251
ENSG00000154342	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000135744	1.540331813024131	-1.0362747588319048	1.6001628019638283	-0.6476058295819138	0.5172399258371128	0.6504863499428251
ENSG00000239395	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000177151	0.23470304029937628	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000057608	11305.839608271215	-0.0573034533843113	0.08778282475059727	-0.652786619103658	0.5138938512334237	0.6504863499428251
ENSG00000177283	0.518606579165018	-2.3182554497744228	3.5250734246427258	-0.6576474219141644	0.5107647149297351	0.6504863499428251
ENSG00000172538	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000204147	54.50305689193806	0.21923731847555242	0.3439484513724456	0.6374133030712519	0.523855665391662	0.6504863499428251
ENSG00000148584	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000151224	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000204020	0.5049313780122876	-2.3182554497744228	3.5250734246427258	-0.6576474219141644	0.5107647149297351	0.6504863499428251
ENSG00000138134	1668.6582115815568	-0.047040366325095784	0.07189012844722989	-0.6543369352806931	0.5128947548379308	0.6504863499428251
ENSG00000095596	0.23470304029937628	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000269891	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000023839	18.507341116013823	-0.26502461282984785	0.40218949252381747	-0.6589545916944939	0.5099249280834542	0.6504863499428251
ENSG00000255339	0.5477913513471335	-1.4427768235826304	2.2195291249670532	-0.6500373468196985	0.5156680979235746	0.6504863499428251
ENSG00000119915	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000107859	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000266200	0.2176139520822559	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000148704	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000171811	0.23470304029937628	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000182272	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000205869	0.2176139520822559	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000167311	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000180934	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000134817	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000172742	0.23470304029937628	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000204979	0.2176139520822559	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000133328	0.2176139520822559	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000241233	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000204572	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000165462	0.2176139520822559	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000166435	111.19509044706791	0.10150138975724676	0.15640459765195963	0.6489667904975108	0.5163598418722428	0.6504863499428251
ENSG00000257057	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000170290	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000137707	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000076053	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000149575	0.1714866239544806	-2.251848160590521	3.533811540930397	-0.6372292734087469	0.5239755124466596	0.6504863499428251
ENSG00000188909	0.22232486830373138	-2.2518481605905216	3.533811540930397	-0.637229273408747	0.5239755124466596	0.6504863499428251
ENSG00000110074	255.37379353262733	0.09594262665379959	0.14981752235057244	0.6403965647575869	0.5219148156308945	0.6504863499428251
ENSG00000110063	523.4705115441087	0.054247061974191546	0.0821735765592408	0.6601521346108575	0.5091562052644413	0.6504863499428251
ENSG00000111186	32.11932159260791	-0.2137134720273219	0.3301534391197882	-0.6473156014884981	0.5174277062191055	0.6504863499428251
